AbsoluteTime,Year,Month,Day,Tmean,Tmin,Tmax
3352449600,2006,3,27,14.40982194,10.563355,20.39691
3352536000,2006,3,28,11.44964833,8.448355,15.36191
3352622400,2006,3,29,9.499960833,7.548355,13.32691
3352708800,2006,3,30,10.83485667,6.843355,13.26691
3352795200,2006,3,31,12.21055111,9.863355,16.07691
3352881600,2006,4,1,11.44544694,8.008355,15.38691
3352968000,2006,4,2,10.99384972,5.828355,17.12191
3353054400,2006,4,3,8.0791275,5.883355,12.36691
3353140800,2006,4,4,4.970134444,0.988355,10.69191
3353227200,2006,4,5,4.220099722,0.753355,8.68191
3353313600,2006,4,6,5.144821944,-0.276645,10.84691
3353400000,2006,4,7,7.499092778,2.008355,13.87191
3353486400,2006,4,8,9.362460833,1.978355,16.19191
3353572800,2006,4,9,7.521453889,2.228355,13.99191
3353659200,2006,4,10,5.888224722,2.983355,8.56691
3353745600,2006,4,11,5.404856667,2.413355,10.54191
3353832000,2006,4,12,6.233051111,3.288355,8.61691
3353918400,2006,4,13,8.535828889,4.758355,11.15191
3354004800,2006,4,14,8.280724722,5.533355,12.37691
3354091200,2006,4,15,9.543120556,1.268355,16.34191
3354177600,2006,4,16,11.56020389,10.193355,14.16691
3354264000,2006,4,17,11.07089833,7.663355,16.41691
3354350400,2006,4,18,11.62846778,6.213355,16.14191
3354436800,2006,4,19,11.82697472,7.723355,17.38191
3354523200,2006,4,20,12.27485667,5.113355,19.40691
3354609600,2006,4,21,14.70395389,6.723355,23.21691
3354696000,2006,4,22,11.22544694,7.993355,15.98691
3354782400,2006,4,23,11.45214833,7.533355,16.66691
3354868800,2006,4,24,11.22999556,5.183355,17.83191
3354955200,2006,4,25,15.78909278,5.673355,24.45691
3355041600,2006,4,26,15.6678775,12.313355,22.46191
3355128000,2006,4,27,13.05197472,12.073355,14.50691
3355214400,2006,4,28,9.876662222,7.388355,13.78691
3355300800,2006,4,29,6.0372525,3.523355,11.13191
3355387200,2006,4,30,6.679266389,2.223355,13.06691
3355473600,2006,5,1,10.93291222,2.343355,16.69191
3355560000,2006,5,2,14.08825944,9.033355,20.61691
3355646400,2006,5,3,16.86482194,5.963355,26.00191
3355732800,2006,5,4,17.47933583,8.638355,23.99191
3355819200,2006,5,5,17.17065528,9.478355,23.17691
3355905600,2006,5,6,15.83853722,7.208355,22.74691
3355992000,2006,5,7,15.81482194,7.003355,23.26691
3356078400,2006,5,8,16.13437056,6.788355,23.59191
3356164800,2006,5,9,15.99541222,8.253355,23.83191
3356251200,2006,5,10,15.74489139,7.803355,22.46191
3356337600,2006,5,11,15.17516917,6.508355,23.11691
3356424000,2006,5,12,17.19728722,7.133355,26.43191
3356510400,2006,5,13,14.22107194,9.833355,19.39191
3356596800,2006,5,14,13.01169694,10.128355,17.05191
3356683200,2006,5,15,14.88367611,7.398355,21.70191
3356769600,2006,5,16,19.13534278,15.373355,24.88691
3356856000,2006,5,17,15.02148861,12.518355,19.23191
3356942400,2006,5,18,14.56485667,10.373355,20.52691
3357028800,2006,5,19,14.66683583,10.688355,19.19691
3357115200,2006,5,20,12.95822472,9.513355,17.37691
3357201600,2006,5,21,15.06308583,9.848355,19.60691
3357288000,2006,5,22,17.80562056,10.758355,25.79691
3357374400,2006,5,23,14.2810025,10.213355,18.54191
3357460800,2006,5,24,13.46902333,5.683355,18.18691
3357547200,2006,5,25,12.15829417,9.733355,14.63691
3357633600,2006,5,26,12.18690528,10.233355,16.80191
3357720000,2006,5,27,15.58624556,12.123355,20.43191
3357806400,2006,5,28,14.58954417,11.713355,18.61191
3357892800,2006,5,29,11.85239139,6.943355,17.73691
3357979200,2006,5,30,9.725203889,7.493355,13.74191
3358065600,2006,5,31,8.998467778,6.368355,11.56191
3358152000,2006,6,1,8.942842778,7.243355,13.24691
3358238400,2006,6,2,11.34117611,6.043355,17.23191
3358324800,2006,6,3,11.51777333,5.118355,18.27691
3358411200,2006,6,4,11.9422525,9.318355,15.24691
3358497600,2006,6,5,10.49766917,6.503355,13.71191
3358584000,2006,6,6,11.05464833,7.928355,16.16691
3358670400,2006,6,7,12.27461361,5.153355,19.78691
3358756800,2006,6,8,15.05409278,6.218355,22.92691
3358843200,2006,6,9,16.82860667,8.713355,23.36191
3358929600,2006,6,10,18.26284278,10.108355,24.83691
3359016000,2006,6,11,19.20360667,9.798355,26.23191
3359102400,2006,6,12,21.58159278,11.123355,29.07191
3359188800,2006,6,13,22.71457889,13.043355,30.57191
3359275200,2006,6,14,23.41874556,13.418355,31.45691
3359361600,2006,6,15,23.02516917,15.923355,29.75691
3359448000,2006,6,16,19.08694,16.373355,25.52691
3359534400,2006,6,17,16.84197472,12.728355,22.42691
3359620800,2006,6,18,20.37065528,11.148355,27.62191
3359707200,2006,6,19,21.74405806,15.768355,30.97691
3359793600,2006,6,20,22.84655806,17.723355,30.07691
3359880000,2006,6,21,23.63360667,18.648355,28.80691
3359966400,2006,6,22,20.02239139,16.293355,24.89191
3360052800,2006,6,23,18.20551639,13.348355,22.83191
3360139200,2006,6,24,20.62270389,12.358355,27.57191
3360225600,2006,6,25,24.82207889,15.498355,32.21691
3360312000,2006,6,26,22.09513444,17.493355,27.51191
3360398400,2006,6,27,21.29902333,16.048355,27.41691
3360484800,2006,6,28,18.35155806,16.578355,21.24691
3360571200,2006,6,29,19.39496083,16.628355,22.89691
3360657600,2006,6,30,19.06673167,14.313355,24.51191
3360744000,2006,7,1,20.076315,12.388355,26.99691
3360830400,2006,7,2,21.55301639,13.208355,26.46191
3360916800,2006,7,3,22.40291222,12.463355,28.96191
3361003200,2006,7,4,24.52259972,14.728355,32.30191
3361089600,2006,7,5,25.49857194,16.528355,33.82191
3361176000,2006,7,6,25.26194,20.593355,30.37691
3361262400,2006,7,7,21.26325944,18.868355,26.76691
3361348800,2006,7,8,21.17558583,18.218355,27.08691
3361435200,2006,7,9,22.93944,16.483355,30.33191
3361521600,2006,7,10,24.57009972,18.738355,30.09691
3361608000,2006,7,11,25.85624556,16.883355,33.72691
3361694400,2006,7,12,22.81836361,19.783355,28.41191
3361780800,2006,7,13,24.06141917,18.053355,32.51691
3361867200,2006,7,14,19.65388444,17.413355,25.00191
3361953600,2006,7,15,19.28266917,10.808355,26.04691
3362040000,2006,7,16,20.01485667,13.728355,25.47191
3362126400,2006,7,17,21.5935025,12.023355,29.74691
3362212800,2006,7,18,23.99884972,13.588355,33.74191
3362299200,2006,7,19,26.40343306,15.138355,36.29691
3362385600,2006,7,20,28.36440528,17.393355,37.57691
3362472000,2006,7,21,27.31298167,20.263355,34.03691
3362558400,2006,7,22,26.80513444,17.863355,34.45691
3362644800,2006,7,23,24.61218306,21.348355,30.41691
3362731200,2006,7,24,25.43509972,18.228355,31.43691
3362817600,2006,7,25,27.02329417,19.533355,33.68691
3362904000,2006,7,26,26.2128775,20.048355,33.63691
3362990400,2006,7,27,25.96551639,19.648355,35.32191
3363076800,2006,7,28,24.54728722,19.998355,31.59691
3363163200,2006,7,29,23.24687056,19.053355,30.17691
